Label,Text
0,"Dear Michael Gary Scott,
Thank you for your interest in Pivot Bio and for your application. Unfortunately, we have decided not to proceed with your candidacy for the opening.
While we appreciated learning about your background and interest, we have decided to pursue other candidates who seem to be a closer match for our needs for this particular position. We sincerely invite you to apply again if you see another position of interest on our website.
Please note that this email pertains only to the job title listed above. If you have applied to multiple positions at Pivot Bio, you are still being considered for those other roles. If you have any questions about your candidacy for any role, please email"
0,"Subject: Interview Decision – Data Analyst at Adobe

Hi Taylor Brown,

Following the final stage of interviews, we regret to inform you that you were not selected for the Data Analyst role.
We hope you’ll consider applying to future openings.

Best regards,

Sophie Patel
Adobe Hiring Team"
0,"Subject: Recruitment Update – Adobe

Hello Taylor Smith,

We truly appreciate your interest in joining Adobe as a DevOps Engineer.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Sincerely,

Jordan Kim
People & Culture – Adobe"
1,"Subject: Interview Success – Software Engineer at Meta

Hi Morgan Brown,

After a detailed evaluation process, you’ve emerged as the final candidate for the Software Engineer role at Meta.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Kindly,

Emily Thompson
Meta Hiring Team"
0,"Subject: Application Status – Cloud Engineer at Meta

Dear Casey Lee,

Although your background is strong, we’ve chosen to move forward with other candidates for the Cloud Engineer role.
Please stay connected with us for future opportunities.

Warm regards,

Sophie Patel
Meta Talent Acquisition"
1,"Subject: Interview Success – Product Manager at Adobe

Hi Casey Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the Product Manager role at Adobe.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Best regards,

Emily Thompson
Adobe Hiring Team"
1,"Subject: Interview Success – Data Analyst at Oracle

Hi Casey Smith,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Data Analyst.

Expect formal documents from HR soon.

Warm regards,

Amanda Lee
Recruitment – Oracle"
1,"Subject: Interview Success – Product Manager at Meta

Dear Sydney Smith,

You’re in! The role of Product Manager at Meta is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

David Chen
Meta Onboarding Desk"
0,"Subject: Interview Decision – DevOps Engineer at Oracle

Hi Alex Smith,

Following the final stage of interviews, we regret to inform you that you were not selected for the DevOps Engineer role.
We hope you’ll consider applying to future openings.

Cheers,

Liam Nguyen
Oracle Hiring Team"
1,"Subject: Interview Success – Data Analyst at Oracle

Hi Sydney Smith,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Data Analyst.

Expect formal documents from HR soon.

Warm regards,

David Chen
Recruitment – Oracle"
1,"Subject: Offer Confirmation – UI/UX Designer at Adobe

Casey Lee,

We're pleased to let you know that you passed all rounds and were selected for the UI/UX Designer role.

We'll be sending you onboarding documents and resources to prepare you for success.

Kindly,

Emily Thompson
Recruiting Team – Adobe"
1,"Subject: Interview Success – Data Analyst at Adobe

Hi Taylor Johnson,

After a detailed evaluation process, you’ve emerged as the final candidate for the Data Analyst role at Adobe.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Cheers,

Emily Thompson
Adobe Hiring Team"
1,"Subject: Interview Success – AI Researcher at Adobe

Hi Taylor Walker,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a AI Researcher at Adobe.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Warm regards,

Liam Nguyen
People & Culture – Adobe"
0,"Subject: Interview Decision – UI/UX Designer at Atlassian

Hello Morgan Smith,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for UI/UX Designer at Atlassian was appreciated.

Best regards,

Sophie Patel
Atlassian Recruitment"
0,"Subject: Regarding Your Interview – IT Support Specialist Role

Dear Sydney Smith,

Although your background is strong, we’ve chosen to move forward with other candidates for the IT Support Specialist role.
Please stay connected with us for future opportunities.

Warm regards,

Olivia Lewis
Adobe Talent Acquisition"
0,"Subject: Recruitment Update – OpenAI

Hi Taylor Brown,

Unfortunately, you were not selected for the Cybersecurity Analyst position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Sincerely,

Olivia Lewis
HR – OpenAI"
0,"Subject: Interview Decision – DevOps Engineer at Microsoft

Dear Jordan Brown,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Kindly,

Sophie Patel
Careers Team – Microsoft"
1,"Subject: Interview Success – Product Manager at IBM

Dear Sydney Johnson,

Great news! Good news!

You're joining us as our next Product Manager at IBM.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Best regards,

David Chen
Recruitment Office – IBM"
1,"Subject: Interview Success – DevOps Engineer at Google

Jordan Smith,

We’d like to formally offer you the DevOps Engineer position at Google.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

Emily Thompson
Google Team"
0,"Subject: Interview Decision – Data Analyst at Microsoft

Dear Morgan Brown,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Best regards,

Amanda Lee
Careers Team – Microsoft"
0,"Subject: Interview Decision – Data Analyst at Amazon

Hi Morgan Johnson,

We enjoyed speaking with you but will not be offering you the position of Data Analyst at this time.
We appreciate your time and wish you well in your career journey.

Best regards,

Sophie Patel
Amazon People Operations"
1,"Subject: Interview Success – DevOps Engineer at Google

Taylor Johnson,

We’d like to formally offer you the DevOps Engineer position at Google.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Kindly,

Emily Thompson
Google Team"
0,"Subject: Interview Decision – IT Support Specialist at Oracle

Hi Alex Lee,

Following the final stage of interviews, we regret to inform you that you were not selected for the IT Support Specialist role.
We hope you’ll consider applying to future openings.

Warm regards,

Sophie Patel
Oracle Hiring Team"
0,"Subject: Recruitment Update – Oracle

Dear Morgan Walker,

Although your background is strong, we’ve chosen to move forward with other candidates for the DevOps Engineer role.
Please stay connected with us for future opportunities.

Warm regards,

Sophie Patel
Oracle Talent Acquisition"
1,"Subject: Interview Success – AI Researcher at Oracle

Hi Morgan Smith,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a AI Researcher at Oracle.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

David Chen
People & Culture – Oracle"
0,"Subject: Application Status – Cybersecurity Analyst at IBM

Hello Sydney Walker,

We truly appreciate your interest in joining IBM as a Cybersecurity Analyst.
After thorough evaluation, we will not be extending an offer at this time.
We wish you all the best in your career journey.

Best wishes,

Jordan Kim
People & Culture – IBM"
1,"Subject: Interview Success – IT Support Specialist at IBM

Morgan Brown,

We’d like to formally offer you the IT Support Specialist position at IBM.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Warm regards,

Emily Thompson
IBM Team"
1,"Subject: Interview Success – Software Engineer at Atlassian

Dear Alex Smith,

Great news! Good news!

You're joining us as our next Software Engineer at Atlassian.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Warm regards,

Emily Thompson
Recruitment Office – Atlassian"
0,"Subject: Interview Decision – DevOps Engineer at Google

Hi Jordan Johnson,

We enjoyed speaking with you but will not be offering you the position of DevOps Engineer at this time.
We appreciate your time and wish you well in your career journey.

Cheers,

Liam Nguyen
Google People Operations"
1,"Subject: Interview Success – Software Engineer at IBM

Dear Alex Smith,

Great news! Good news!

You're joining us as our next Software Engineer at IBM.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Cheers,

Liam Nguyen
Recruitment Office – IBM"
1,"Subject: Interview Success – Software Engineer at Google

Dear Casey Johnson,

You’re in! The role of Software Engineer at Google is yours.

Next steps will include your offer package and our onboarding guide.

Sincerely,

David Chen
Google Onboarding Desk"
